day,last_trade_day,total_volume,wallet_address,discordUsername,tier_id,SUM(amount)
2025-02-04,1750201520,1344743.7368725084,0x57f744e9daff6a23f59db5670e2bd113078ecb60,bknslchirr778_19016,0,21096.708345
2025-06-16,1750201520,1344743.7368725084,0x57f744e9daff6a23f59db5670e2bd113078ecb60,bknslchirr778_19016,0,650.6945442499998
2025-01-27,1750201520,1344743.7368725084,0x57f744e9daff6a23f59db5670e2bd113078ecb60,bknslchirr778_19016,0,27002.750667580007
2025-01-22,1750201520,1344743.7368725084,0x57f744e9daff6a23f59db5670e2bd113078ecb60,bknslchirr778_19016,0,19776.32353606
2025-03-05,1750201520,1344743.7368725084,0x57f744e9daff6a23f59db5670e2bd113078ecb60,bknslchirr778_19016,0,1232.32959985
2025-01-16,1750201520,1344743.7368725084,0x57f744e9daff6a23f59db5670e2bd113078ecb60,bknslchirr778_19016,0,61618.66333679999
2025-05-03,1750201520,1344743.7368725084,0x57f744e9daff6a23f59db5670e2bd113078ecb60,bknslchirr778_19016,0,443.4773724
2025-03-01,1750201520,1344743.7368725084,0x57f744e9daff6a23f59db5670e2bd113078ecb60,bknslchirr778_19016,0,1244.068182
2025-02-28,1750201520,1344743.7368725084,0x57f744e9daff6a23f59db5670e2bd113078ecb60,bknslchirr778_19016,0,3368.6604462
2025-01-08,1750201520,1344743.7368725084,0x57f744e9daff6a23f59db5670e2bd113078ecb60,bknslchirr778_19016,0,10768.125744710002
2025-03-07,1750201520,1344743.7368725084,0x57f744e9daff6a23f59db5670e2bd113078ecb60,bknslchirr778_19016,0,202.167622
2025-03-27,1750201520,1344743.7368725084,0x57f744e9daff6a23f59db5670e2bd113078ecb60,bknslchirr778_19016,0,5087.422294800001
2025-03-22,1750201520,1344743.7368725084,0x57f744e9daff6a23f59db5670e2bd113078ecb60,bknslchirr778_19016,0,4115.6076419
2025-03-18,1750201520,1344743.7368725084,0x57f744e9daff6a23f59db5670e2bd113078ecb60,bknslchirr778_19016,0,836.5293999999999
2025-01-19,1750201520,1344743.7368725084,0x57f744e9daff6a23f59db5670e2bd113078ecb60,bknslchirr778_19016,0,20262.4795832
2025-01-10,1750201520,1344743.7368725084,0x57f744e9daff6a23f59db5670e2bd113078ecb60,bknslchirr778_19016,0,34185.4213964
2025-03-28,1750201520,1344743.7368725084,0x57f744e9daff6a23f59db5670e2bd113078ecb60,bknslchirr778_19016,0,8672.196989599997
2025-02-06,1750201520,1344743.7368725084,0x57f744e9daff6a23f59db5670e2bd113078ecb60,bknslchirr778_19016,0,9617.123659169998
2025-02-13,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,26953.602070000004
2025-01-25,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,8643.171322299999
2025-03-25,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,13019.988871
2025-01-30,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,39616.443040000006
2025-03-20,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,39035.72841799999
2025-01-21,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,6041.70736
2025-03-15,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,11235.738577
2025-01-06,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,26423.093522
2025-01-18,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,23252.925889900005
2025-04-06,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,12854.337074
2025-02-18,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,26489.56799
2025-03-16,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,15077.986532
2025-02-02,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,8711.1281
2025-02-11,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,50112.56896999999
2025-03-14,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,8501.257055999999
2025-06-05,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,24.57059
2025-01-08,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,8580.165333
2025-04-07,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,4067.7893667999992
2025-06-10,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,5274.2023899999995
2025-01-05,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,26110.964850000004
2025-01-02,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,31293.79387
2025-01-07,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,36615.990712
2025-06-11,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,1817.576901
2025-06-12,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,194.193507
2025-04-19,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,1079.1250071
2025-06-16,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,734.83438
2025-06-17,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,3074.0805171999996
2025-04-20,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,8980.700756000002
2025-02-06,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,7172.843522
2025-01-28,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,53826.53068999999
2025-01-24,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,32160.441089
2025-03-23,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,2589.306291
2025-02-12,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,25540.742345999995
2025-01-09,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,1290.0490089999998
2025-01-04,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,29739.49895
2025-03-11,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,26753.424403000005
2025-05-18,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,48.6026
2025-03-28,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,401.077728
2025-04-18,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,1827.3693131
2025-03-22,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,10651.949967
2025-03-26,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,10151.394698999997
2025-03-17,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,21088.130110000002
2025-02-20,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,29253.694295
2025-05-17,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,24.65104
2025-06-06,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,14.314961999999998
2025-01-15,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,8060.689014
2025-03-13,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,24936.773994000006
2025-02-23,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,50908.313449999994
2025-02-10,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,29496.3323
2025-01-26,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,12793.416714
2025-05-15,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,4327.0897270000005
2025-04-17,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,9525.476377
2025-03-18,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,13659.666537000001
2025-05-30,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,614.7621039999999
2025-04-09,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,45.18850919999999
2025-02-16,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,483.31108000000006
2025-05-07,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,7619.485779999999
2025-03-21,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,17079.387157999998
2025-04-22,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,35.173300999999995
2025-02-07,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,326.82747700000004
2025-04-21,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,17556.232106
2025-01-03,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,17486.104499999998
2025-04-08,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,76.879552
2025-04-16,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,2914.658076
2025-01-01,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,7997.39326
2025-02-15,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,7439.911524999999
2025-01-19,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,29269.257649999996
2025-02-19,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,25730.246939999997
2025-01-17,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,17166.7613077
2025-06-14,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,3118.4775809999996
2025-01-13,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,250.14039000000002
2025-06-13,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,1299.6778689999999
2025-01-29,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,17865.493260000003
2025-05-31,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,24.905
2025-02-17,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,4011.911943
2025-02-01,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,30938.028582000003
2025-03-19,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,19783.750758
2024-12-31,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,10880.211617
2025-01-20,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,979.06319
2024-12-30,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,8265.89342
2025-04-04,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,421.71360999999996
2025-04-05,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,5785.242955
2025-06-09,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,2913.7842090000004
2025-02-14,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,30221.43866
2025-03-12,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,16513.260917
2025-01-23,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,750.02308
2025-03-27,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,573.3791510000001
2025-01-27,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,3221.548507
2025-02-24,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,15203.787183
2025-01-16,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,18787.592911400003
2025-01-22,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,21588.865835
2025-06-15,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,3035.549852
2025-01-31,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,53267.47856999999
2025-02-21,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,32006.681449999996
2025-05-14,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,5267.157397
2025-02-22,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,1105.0981
2025-03-24,1750179250,1342261.8670116991,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,bulleteseb,0,32281.118588999994
2025-01-11,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,9658.715338
2025-03-29,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,318.14956
2025-04-05,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,8298.707955
2025-02-23,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,7001.88515996
2025-06-17,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,31387.02646
2025-02-05,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,7062.575664999999
2025-06-15,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,1220.975
2024-12-24,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,4109.4656
2025-04-27,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,414.84000000000003
2025-01-31,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,2720.2109870000004
2025-04-14,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,334.86699999999996
2025-05-25,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,45192.174530000004
2025-04-02,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,1325.3364700000002
2025-06-10,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,85697.64519999998
2025-01-25,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,2308.397388
2025-05-04,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,2565.558922
2025-04-16,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,3133.7167500000005
2025-05-10,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,1590.7471999999998
2025-05-07,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,792.2748999999999
2025-05-26,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,25237.266087000004
2025-05-30,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,42229.9057118
2025-06-09,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,13821.7074516
2025-03-17,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,844.6334230000001
2025-06-05,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,20407.420299999998
2025-06-12,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,112890.8836579
2025-06-06,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,3428.636772
2025-04-06,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,15512.744807
2024-12-13,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,2653.9148299999997
2025-05-01,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,2782.4457254999998
2024-12-10,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,1047.4424
2025-04-13,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,2444.0386999999996
2024-12-05,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,4332.309345
2025-06-11,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,3629.2478
2025-04-04,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,952.6619
2025-05-12,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,731.045
2025-03-12,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,3907.187036
2025-03-21,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,42.708878
2025-05-09,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,2348.32644
2025-04-25,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,821.79
2025-02-24,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,96.49551000000001
2025-06-03,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,18580.7568
2025-06-02,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,42895.8026
2025-01-09,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,3838.642581
2024-12-19,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,248.03702000000004
2024-12-09,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,2580.44106
2025-04-22,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,3725.37592
2025-05-06,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,968.4735499999999
2025-04-03,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,2593.21663
2025-01-19,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,11845.452631799999
2025-01-05,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,3911.2413300000003
2025-03-24,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,732.71835
2025-02-16,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,7244.891818000001
2025-05-13,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,1233.8000000000002
2025-04-29,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,384.96
2025-04-07,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,3514.8149999999996
2025-05-08,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,636.4034999999999
2025-03-20,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,308.80139999999994
2024-12-17,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,1168.4973300000001
2025-01-02,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,5829.1073799999995
2024-12-02,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,2092.729257
2025-03-16,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,1835.3471420000003
2024-12-08,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,6065.925709999999
2025-05-23,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,186.641
2025-05-02,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,5737.3439308
2025-03-09,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,7737.744252000001
2025-05-31,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,352032.9004592
2025-03-03,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,367.70116
2025-03-19,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,404.6494
2025-03-02,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,16717.73646
2025-06-04,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,113844.76831500002
2025-03-28,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,658.5187
2025-03-14,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,846.5327199999999
2025-06-13,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,1766.5111499999998
2025-03-22,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,44.031548
2025-06-14,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,78679.96677
2025-05-21,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,474.876
2025-04-12,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,6278.222769999999
2024-12-29,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,1897.29994
2025-04-18,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,638.0776
2025-04-11,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,888.4894
2025-06-18,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,25900.26341
2025-06-16,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,19955.5460408
2025-06-07,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,867.5277658
2025-04-09,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,4173.92209
2025-06-08,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,17531.370154
2024-12-26,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,3817.67576
2025-05-03,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,3230.401412
2025-05-27,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,77580.8748831
2025-05-05,1750280188,1340977.9288302588,0x06619e6d611b9ea453ddf06df4aeee217c6fbfaf,alex110911,1,1186.8168699999999
2024-12-25,1744638856,1328840.9065210596,0xc2b3d2287566bf9312a23d9cf58daef8f3fcb59b,nicoletaro,0,10228.638009999999
2025-02-27,1744638856,1328840.9065210596,0xc2b3d2287566bf9312a23d9cf58daef8f3fcb59b,nicoletaro,0,1309.5792179999999
2025-01-16,1744638856,1328840.9065210596,0xc2b3d2287566bf9312a23d9cf58daef8f3fcb59b,nicoletaro,0,4016.3062199999995
